ID_ARTICLE,DESC_SECTION,PICTURES,CHEST_OVER_FRONT_LENGHT,SLEEVE_LENGHT_OVER_FRONT_LENGHT,BACK_WIDTH_OVER_ARM_WIDTH,HIP_OVER_WAIST,FRONT_LENGHT_OVER_CHEST,BACK_RISE_OVER_FRONT_RISE
3300209,Señora,"[
  ""https://static.zara.net/assets/public/e902/14c1/c19544aaa93b/6aa5a0388fa6/05584481052-e1.jpg?ts=1730259418548"",
  ""https://static.zara.net/assets/public/8154/82be/c07046b6aaaf/2d858f369dd6/05584481800-e1.jpg?ts=1730259466426""
]",0.409638554217,,,1.161290322581,2.441176470588,
3329963,Señora,"[
  ""https://static.zara.net/assets/public/afde/69b7/64834dcb99bf/af55d515096f/08538332800-e1.jpg?ts=1695194991137"",
  ""https://static.zara.net/assets/public/a2d0/c57a/6e7c4267b475/896a6e1981f0/08538332800-e2.jpg?ts=1695194991413""
]",0.500000000000,0.731707317073,,1.187500000000,2.000000000000,
3329965,Señora,"[
  ""https://static.zara.net/assets/public/a2d0/c57a/6e7c4267b475/896a6e1981f0/08538332800-e2.jpg?ts=1695194991413"",
  ""https://static.zara.net/assets/public/afde/69b7/64834dcb99bf/af55d515096f/08538332800-e1.jpg?ts=1695194991137""
]",0.500000000000,0.712500000000,,1.235294117647,2.000000000000,
3345085,Señora,"[
  ""https://static.zara.net/assets/public/c603/f9d3/ba9044179d79/336702bb6865/06895249330-e2.jpg?ts=1730387474233"",
  ""https://static.zara.net/assets/public/3cdd/984a/8c8b455b92b3/cc936cd98fed/06895249330-e1.jpg?ts=1730387474283""
]",0.295774647887,,,1.181818181818,3.380952380952,
3363246,Señora,"[
  ""https://static.zara.net/assets/public/0a4b/9f8a/f06d4100850e/41f5efa51fc2/02553068407-e2.jpg?ts=1691062284585"",
  ""https://static.zara.net/assets/public/d681/3670/0dcd4cc6a1c5/c20cfce6ad3c/02553068407-e1.jpg?ts=1691062283117""
]",0.282258064516,,,1.444444444444,3.542857142857,
3366540,Señora,"[
  ""https://static.zara.net/assets/public/eeb1/e2ca/e8fc43079040/b122330d5a00/05644806800-e1.jpg?ts=1730547969520"",
  ""https://static.zara.net/assets/public/1e6f/d832/99894d32b106/bcf81365b6e8/05644806500-e1.jpg?ts=1730547949446""
]",0.316831683168,,,1.166666666667,3.156250000000,
3374568,Señora,"[
  ""https://static.zara.net/assets/public/aac0/3775/d916404fb4c2/791e2eb68423/09006151800-e2.jpg?ts=1730393395491"",
  ""https://static.zara.net/assets/public/fbd8/3d1a/b3ad46e39898/273d916ce414/09006151800-e1.jpg?ts=1730393395567""
]",0.562500000000,,,1.205882352941,1.777777777778,
3379851,Señora,"[
  ""https://static.zara.net/assets/public/1abf/806c/6f9746bbbe07/3ee538baf973/09632242808-e1.jpg?ts=1691758879744"",
  ""https://static.zara.net/assets/public/af06/fc60/e94f40b58098/436a6ede46a3/09632242808-e2.jpg?ts=1691758880544""
]",0.314516129032,,,1.083333333333,3.179487179487,
3381308,Señora,"[
  ""https://static.zara.net/assets/public/5233/0bb8/921b4fcf80c2/91aed3637347/07521271330-e2.jpg?ts=1691132590775"",
  ""https://static.zara.net/assets/public/79e8/c7c9/e12e4283863f/23499d3ccf8d/07521271330-e1.jpg?ts=1691132587306""
]",0.253731343284,,,1.217391304348,3.941176470588,
3381799,Señora,"[
  ""https://static.zara.net/assets/public/03f5/dec4/68ca480c9a68/d6ed140b208b/02449245400-e2.jpg?ts=1692174129659"",
  ""https://static.zara.net/assets/public/9ff5/3682/81ac474987cb/78ea9dee68cf/02449245400-e1.jpg?ts=1692174129572""
]",0.373015873016,0.476190476190,,1.142857142857,2.680851063830,
3330045,Señora,"[
  ""https://static.zara.net/assets/public/ff0f/e0a2/5d414cf0a2f5/8356e069d8c4/02753432800-e2.jpg?ts=1730244619362"",
  ""https://static.zara.net/assets/public/8be0/ebd8/22554d0280ca/2bb94c1b3c84/02753432800-e1.jpg?ts=1730244619639""
]",0.698630136986,0.808219178082,2.444444444444,,1.431372549020,
3379067,Señora,"[
  ""https://static.zara.net/assets/public/d84b/8cdf/c5714abaa03c/e5af3e6ab73c/07608548704-e1.jpg?ts=1691132816778"",
  ""https://static.zara.net/assets/public/121b/d002/b6d84f63aa41/69fc11354b65/07608548704-e2.jpg?ts=1691132820627""
]",0.614285714286,0.871428571429,2.666666666667,,1.627906976744,
3381445,Señora,"[
  ""https://static.zara.net/assets/public/5ead/604b/58aa4c678b8b/c739588c94cf/09929322712-e2.jpg?ts=1691152610053"",
  ""https://static.zara.net/assets/public/148a/bea5/32af4b9fb165/30f487145a5a/09929322712-e1.jpg?ts=1691152611124""
]",1.000000000000,1.326086956522,2.437500000000,,1.000000000000,
3381451,Señora,"[
  ""https://static.zara.net/assets/public/8a05/b79c/072247648288/f00158f13e07/09929327526-e2.jpg?ts=1691999979800"",
  ""https://static.zara.net/assets/public/5b41/3ed1/ad7a405e9051/21b4312e5202/09929327526-e1.jpg?ts=1691999988722""
]",0.641025641026,0.782051282051,2.588235294118,,1.560000000000,
3381465,Señora,"[
  ""https://static.zara.net/assets/public/cd4f/04db/f35e4f408f3c/240b6b084ad0/09929228711-e2.jpg?ts=1692359905106"",
  ""https://static.zara.net/assets/public/66ee/80ec/e50744de8958/a56a3d38abf3/09929228711-e1.jpg?ts=1692359904787""
]",0.730769230769,0.923076923077,2.695652173913,,1.368421052632,
3389330,Señora,"[
  ""https://static.zara.net/assets/public/20db/e551/e1374414abd2/8da784811c5f/07649187800-e1.jpg?ts=1693931387336"",
  ""https://static.zara.net/assets/public/9c9e/877e/47f84c4cbb8f/2add9bd93a2e/07649187800-e2.jpg?ts=1693931387122""
]",0.633802816901,0.859154929577,2.625000000000,,1.577777777778,
3391273,Señora,"[
  ""https://static.zara.net/assets/public/d8ae/2bed/9e58482a8e28/8c804e195e9a/02753635800-e1.jpg?ts=1691999716703"",
  ""https://static.zara.net/assets/public/f953/7ca3/4ca64e7d97ab/7a6eccfd6e89/02753635800-e2.jpg?ts=1691999709179""
]",0.615384615385,0.769230769231,2.750000000000,,1.625000000000,
3391350,Señora,"[
  ""https://static.zara.net/assets/public/e7f1/9fcd/25954426b155/4141b36070cf/02753340800-e2.jpg?ts=1693410603419"",
  ""https://static.zara.net/assets/public/f879/0d63/680e484ba3cd/38560086a3ad/02753340800-e1.jpg?ts=1693410597809""
]",0.594594594595,0.797297297297,2.500000000000,,1.681818181818,
3391366,Señora,"[
  ""https://static.zara.net/assets/public/949b/e36c/11b443c3b75f/8bcda257fdf3/02753345401-e1.jpg?ts=1692359905653"",
  ""https://static.zara.net/assets/public/d237/677a/70294f75ac34/64aeb6e61a8f/02753345401-e2.jpg?ts=1692359904343""
]",0.616438356164,0.808219178082,3.000000000000,,1.622222222222,
3395849,Señora,"[
  ""https://static.zara.net/assets/public/6f6b/d823/bd2a4455bd33/05881ba49303/02753422401-e1.jpg?ts=1692174130399"",
  ""https://static.zara.net/assets/public/66c9/1b87/9ee3434589c1/8f8c3a49e918/02753422401-e2.jpg?ts=1692174130321""
]",0.666666666667,0.869565217391,2.500000000000,,1.500000000000,
3404694,Señora,"[
  ""https://static.zara.net/assets/public/e00f/14ed/685848cc9717/994f81ca45b2/04387251401-e2.jpg?ts=1693410616947"",
  ""https://static.zara.net/assets/public/70fb/5e43/3fae428ea2c6/d3b3a3949dae/04387251401-e1.jpg?ts=1693410618160""
]",0.882352941176,1.117647058824,2.235294117647,,1.133333333333,
3404824,Señora,"[
  ""https://static.zara.net/assets/public/4ff4/ee05/de5d4969b03d/44c964268b0a/08741320706-e1.jpg?ts=1693996837314"",
  ""https://static.zara.net/assets/public/3d43/c221/82534ce49b24/f8563122cf18/08741320706-e2.jpg?ts=1693996837087""
]",1.018181818182,0.854545454545,2.458333333333,,0.982142857143,
3404918,Señora,"[
  ""https://static.zara.net/assets/public/fc2a/c6a3/dac545129e85/5ee255b95972/07102230800-e2.jpg?ts=1692785408887"",
  ""https://static.zara.net/assets/public/83d9/9a0a/5ab545b5933f/cc7bbd073755/07102230800-e1.jpg?ts=1692951021486""
]",1.044444444444,1.288888888889,2.235294117647,,0.957446808511,
3405105,Señora,"[
  ""https://static.zara.net/assets/public/6c6f/676a/241d4c11a950/8dd2349c2ddf/07102332251-e1.jpg?ts=1691594263772"",
  ""https://static.zara.net/assets/public/7399/f1d8/4d524c64a174/32f4bba7beb2/07102332251-e2.jpg?ts=1691594262538""
]",1.068181818182,1.318181818182,2.562500000000,,0.936170212766,
3405182,Señora,"[
  ""https://static.zara.net/assets/public/7f9b/8a54/bf414506ae64/af3c27cefa60/07102231712-e2.jpg?ts=1692174212628"",
  ""https://static.zara.net/assets/public/31e2/92ae/64734a1999de/6d4d1a8f4a0f/07102231712-e1.jpg?ts=1692174211866""
]",1.068181818182,1.340909090909,2.625000000000,,0.936170212766,
3405208,Señora,"[
  ""https://static.zara.net/assets/public/ec78/c026/e8874c9c8eae/7aaf1f4b7909/07102233620-e2.jpg?ts=1691999834273"",
  ""https://static.zara.net/assets/public/da13/1c6c/7ed04ec9b810/360c120586d1/07102233620-e1.jpg?ts=1691999833549""
]",1.020000000000,1.140000000000,2.294117647059,,0.980392156863,
3405233,Señora,"[
  ""https://static.zara.net/assets/public/4b99/4d83/9f3644b29c59/edebc6ae8e2d/07102334251-e1.jpg?ts=1692349303290"",
  ""https://static.zara.net/assets/public/7978/448e/b0c2431aa529/da700729a90c/07102334251-e2.jpg?ts=1692349303040""
]",0.602564102564,0.762820512821,2.647058823529,,1.659574468085,
3406706,Señora,"[
  ""https://static.zara.net/assets/public/df0a/f2f8/90b64cb8a535/21d75bbb7249/02753237330-e2.jpg?ts=1695365254886"",
  ""https://static.zara.net/assets/public/8d00/be36/defd4367ada8/2a97ddd477b8/02753237330-e1.jpg?ts=1695365255657""
]",0.903846153846,1.153846153846,2.352941176471,,1.106382978723,
3406992,Señora,"[
  ""https://static.zara.net/assets/public/cfff/b94f/ae274986a17c/9cc8efaeaf4d/03046335712-e2.jpg?ts=1691581525957"",
  ""https://static.zara.net/assets/public/1960/4761/5e224f7c997f/af8b2545da36/03046335712-e1.jpg?ts=1691581524616""
]",0.689189189189,0.824324324324,2.545454545455,,1.450980392157,
3407453,Señora,"[
  ""https://static.zara.net/assets/public/5afa/839e/49184cc8b950/00dd6f078c5d/07925993302-e2.jpg?ts=1695048204993"",
  ""https://static.zara.net/assets/public/f031/11bb/8b7a43608d67/9bf853bab9af/07925993302-e1.jpg?ts=1695048206453""
]",1.116666666667,0.916666666667,2.125000000000,,0.895522388060,
3481279,Señora,"[
  ""https://static.zara.net/assets/public/baad/82b7/49f04912816a/2950fb35fa08/03199800800-e1.jpg?ts=1692349552631"",
  ""https://static.zara.net/assets/public/1951/6c64/9b984757b6a8/1d1a420c2b79/03199800800-e2.jpg?ts=1692349551905""
]",,,,1.466666666667,,1.129032258065
3586454,Señora,"[
  ""https://static.zara.net/assets/public/584e/3d7a/9f0145e3bbcb/c69e85bfa614/00219300084-e2.jpg?ts=1705063525158"",
  ""https://static.zara.net/assets/public/32e2/bd92/9325402ca948/732fbcc93989/00219300084-e1.jpg?ts=1705063524949""
]",,,,1.492307692308,,1.161290322581
3597768,Señora,"[
  ""https://static.zara.net/assets/public/0bc1/5eff/4a5446a0b834/f4a282750a6f/04174322803-e1.jpg?ts=1707901920501"",
  ""https://static.zara.net/assets/public/fe82/0efa/6d634e81afef/9dc3b9b5cb57/04174322803-e2.jpg?ts=1707901919498""
]",,,,1.593750000000,,1.125000000000
3622690,Señora,"[
  ""https://static.zara.net/assets/public/224d/5aa9/fac849b8832c/365d35be8b6d/07521311712-e2.jpg?ts=1714728249586"",
  ""https://static.zara.net/assets/public/384e/2296/f7224b19962d/800981da5618/07521311712-e1.jpg?ts=1714728249703""
]",,,,1.583333333333,,1.093750000000
3625099,Señora,"[
  ""https://static.zara.net/assets/public/df9f/8b17/89834271905e/259b561966aa/07901346712-e2.jpg?ts=1708673311355"",
  ""https://static.zara.net/assets/public/e484/0a7d/5b0445baa26c/3f0a57aab0f0/07901346712-e1.jpg?ts=1708673311181""
]",,,,0.985074626866,,1.153846153846
3644893,Señora,"[
  ""https://static.zara.net/assets/public/bf07/2ebe/cafb494b8bef/4f68536c520c/03653009330-e2.jpg?ts=1711540413633"",
  ""https://static.zara.net/assets/public/c7e5/3b63/d9bf406e8a29/4d75ca8feef7/03653009330-e1.jpg?ts=1711540415688""
]",,,,1.303030303030,,1.142857142857
3646061,Señora,"[
  ""https://static.zara.net/assets/public/1796/1461/46c0468199c9/1f272c6e087a/02298192105-e1.jpg?ts=1710507331851"",
  ""https://static.zara.net/assets/public/a385/2893/409747c1b13a/fb46543dd98c/02298192105-e2.jpg?ts=1710433110711""
]",,,,1.406250000000,,1.178571428571
3648819,Señora,"[
  ""https://static.zara.net/assets/public/5a45/6995/af20401cbd03/a35a62ffd49d/00264342251-e2.jpg?ts=1709299159871"",
  ""https://static.zara.net/assets/public/3fb6/2b09/cb904a6b871f/ee5f97772ae3/00264342251-e1.jpg?ts=1709299161174""
]",,,,1.371428571429,,1.107142857143
3664829,Señora,"[
  ""https://static.zara.net/assets/public/ccc9/3429/11fb41f189d8/f171ee3c9618/05644343104-e2.jpg?ts=1711541694813"",
  ""https://static.zara.net/assets/public/8417/abda/2749467ba963/5506b2fc04e8/05644343104-e1.jpg?ts=1711541692967""
]",,,,1.370370370370,,1.030303030303
3664876,Señora,"[
  ""https://static.zara.net/assets/public/9f0e/5956/e12b42b487cb/47abf8229640/01131331620-e1.jpg?ts=1712242856540"",
  ""https://static.zara.net/assets/public/f439/3e43/e3cb4ee3bfdf/c24e1fd52302/01131331620-e2.jpg?ts=1712242856468""
]",,,,1.254545454545,,1.217391304348
3665060,Señora,"[
  ""https://static.zara.net/assets/public/bcab/89a7/5d184d7abb9c/c615c25edd1f/06050391400-e2.jpg?ts=1710257355189"",
  ""https://static.zara.net/assets/public/e7ec/39b6/bbb34b3d946f/cff19c8c7e58/06050391400-e1.jpg?ts=1710257354948""
]",,,,1.333333333333,,1.100000000000
3678499,Señora,"[
  ""https://static.zara.net/assets/public/1a62/c2d6/a19c497e9677/df026c5d056d/00264347250-e2.jpg?ts=1713453057910"",
  ""https://static.zara.net/assets/public/f7d5/c434/95bf4e6389ad/d575247942f8/00264347250-e1.jpg?ts=1713453060178""
]",,,,1.353846153846,,1.222222222222
3678511,Señora,"[
  ""https://static.zara.net/assets/public/e668/595b/24cd45b696c0/c4f3bdd996e7/00264349044-e2.jpg?ts=1713453062341"",
  ""https://static.zara.net/assets/public/86b9/1e93/b6bd46a2a893/a2dfd45254f1/00264349044-e1.jpg?ts=1713453058459""
]",,,,1.343750000000,,1.196428571429
3678566,Señora,"[
  ""https://static.zara.net/assets/public/7943/a8f7/19194609bd9e/a20ea7c22792/05643311712-e1.jpg?ts=1713883637289"",
  ""https://static.zara.net/assets/public/abe4/576c/086d4c45a8e3/1ab24e289890/05643311712-e2.jpg?ts=1713883636876""
]",,,,1.703703703704,,1.196428571429
3678573,Señora,"[
  ""https://static.zara.net/assets/public/77fb/372b/c2d249dead4b/9f87e8115145/05643313600-e2.jpg?ts=1713860210682"",
  ""https://static.zara.net/assets/public/1270/1a42/2032497d8d42/ef405bc1973d/05643313600-e1.jpg?ts=1713860211263""
]",,,,1.666666666667,,1.152542372881
3680180,Señora,"[
  ""https://static.zara.net/assets/public/9b12/c486/515a4a659b27/f8a4599947f2/06050364500-e2.jpg?ts=1713855468562"",
  ""https://static.zara.net/assets/public/96c6/f981/4b9744e7a16a/0fadd5106ddc/06050364500-e1.jpg?ts=1713855469805""
]",,,,1.777777777778,,1.142857142857
3680183,Señora,"[
  ""https://static.zara.net/assets/public/320a/dd33/887748d99b06/a8bb6634c4c7/06050367629-e1.jpg?ts=1713855471673"",
  ""https://static.zara.net/assets/public/197d/1285/dd254e948793/4d71bf4571d4/06050367629-e2.jpg?ts=1713855471297""
]",,,,1.090909090909,,0.984375000000
3689582,Señora,"[
  ""https://static.zara.net/assets/public/f282/cda5/74234398b3bc/6e9b7e644305/06427042330-e2.jpg?ts=1714132894680"",
  ""https://static.zara.net/assets/public/4539/b7e6/1a764aa6bee6/eda0b960be1b/06427042330-e1.jpg?ts=1714133150102""
]",,,,1.409836065574,,1.193548387097
3689715,Señora,"[
  ""https://static.zara.net/assets/public/ce75/3b2a/0225436bae87/9ebd2ea8d9a0/06427044620-e2.jpg?ts=1714733047886"",
  ""https://static.zara.net/assets/public/4b8e/e34c/ae154a7f9ee1/acc11ccab0fe/06427044620-e1.jpg?ts=1714733047930""
]",,,,1.000000000000,,1.245283018868
3699040,Señora,"[
  ""https://static.zara.net/assets/public/7af9/f56f/796440b9b385/49eea5661979/01131324807-e2.jpg?ts=1713453059940"",
  ""https://static.zara.net/assets/public/e102/f3ee/777b443083c1/a0fd6b5ef738/01131324807-e1.jpg?ts=1713453061206""
]",,,,1.603448275862,,1.135593220339
3333146,Señora,"[
  ""https://static.zara.net/assets/public/8d2f/99dc/0a544e45850c/14b83a3c8947/03471037806-e1.jpg?ts=1690905279303"",
  ""https://static.zara.net/assets/public/e9f9/0526/11244865a00c/db32289794e4/03471037806-e2.jpg?ts=1690905281263""
]",0.652777777778,0.722222222222,2.882352941176,,1.531914893617,
3333148,Señora,"[
  ""https://static.zara.net/assets/public/7179/d078/f5ef4073b9ff/e55c065c4f67/03471038800-e1.jpg?ts=1690905282555"",
  ""https://static.zara.net/assets/public/b7de/7860/5e594c6d9d8b/64a9a2f38ca5/03471038800-e2.jpg?ts=1690905286675""
]",0.605263157895,,,,1.652173913043,
3387640,Señora,"[
  ""https://static.zara.net/assets/public/c490/c43c/9c6a45c09aa5/a5f2b492bd3a/04331108200-e2.jpg?ts=1730393252931"",
  ""https://static.zara.net/assets/public/9943/273e/331142ce8d42/55ba34638a70/04331108200-e1.jpg?ts=1730393252957""
]",1.531250000000,,,,0.653061224490,
3388978,Señora,"[
  ""https://static.zara.net/assets/public/f435/72fc/e62e451baec4/dc1ef23fae7d/09598068800-e2.jpg?ts=1690966665612"",
  ""https://static.zara.net/assets/public/9a36/5526/23d94baba176/ab2ef81b63a1/09598068800-e1.jpg?ts=1690966669841""
]",0.800000000000,,,,1.250000000000,
3389322,Señora,"[
  ""https://static.zara.net/assets/public/12d4/1f49/250344cfac8a/228136fadd00/03991103712-e2.jpg?ts=1690887416169"",
  ""https://static.zara.net/assets/public/c8c2/51e0/334d4fbfb030/e898d364c635/03991103712-e1.jpg?ts=1690887419234""
]",0.953488372093,0.674418604651,1.888888888889,,1.048780487805,
3391714,Señora,"[
  ""https://static.zara.net/assets/public/761a/a744/53274c68a900/450c2599b295/04331138808-e2.jpg?ts=1692258537659"",
  ""https://static.zara.net/assets/public/88b5/883e/31c44354a097/db0af7d9198a/04331138808-e1.jpg?ts=1692258537720""
]",0.648148148148,,,,1.542857142857,
3395462,Señora,"[
  ""https://static.zara.net/assets/public/65d7/840c/f2c74739b4f8/e92a27881f98/02712808712-e1.jpg?ts=1730400141235"",
  ""https://static.zara.net/assets/public/36f0/72d2/d4bf4ebe995f/dc5ac92a071e/02712808712-e2.jpg?ts=1730400141248""
]",0.526315789474,,,,1.900000000000,
3402112,Señora,"[
  ""https://static.zara.net/assets/public/6bbf/cffc/faab46e387a1/3de5f52fc9b5/04331117712-e2.jpg?ts=1690887695034"",
  ""https://static.zara.net/assets/public/a21e/f145/44db4513b911/7c4625113c37/04331117712-e1.jpg?ts=1690887695379""
]",0.906976744186,1.418604651163,2.357142857143,,1.102564102564,
3403023,Señora,"[
  ""https://static.zara.net/assets/public/c764/742b/c9c8405f87ca/3ca7ff437f67/07521107811-e2.jpg?ts=1693994717827"",
  ""https://static.zara.net/assets/public/e61f/5221/7c894b0b87e4/0777952697e8/07521107811-e1.jpg?ts=1693994716940""
]",0.678571428571,,,,1.473684210526,
3410710,Señora,"[
  ""https://static.zara.net/assets/public/89d2/4269/8db246378e7f/71d36afea87b/03519048303-e1.jpg?ts=1691581524007"",
  ""https://static.zara.net/assets/public/14f0/b79c/fd04438c9a88/09f8c5d4d986/03519048303-e2.jpg?ts=1691581521838""
]",0.710526315789,,,,1.407407407407,
3417322,Señora,"[
  ""https://static.zara.net/assets/public/78cb/3c2f/d9244776a996/f8bee05a4ddc/03859104809-e2.jpg?ts=1698671380576"",
  ""https://static.zara.net/assets/public/c72f/24c8/bb2843f69466/65fc88e0b8b3/03859104809-e1.jpg?ts=1698671379703""
]",0.735849056604,,,,1.358974358974,
3424941,Señora,"[
  ""https://static.zara.net/assets/public/1b27/4ba3/4f1e4caa9ad6/1af040951f3c/00219802800-e1.jpg?ts=1690959328541"",
  ""https://static.zara.net/assets/public/22b3/528e/75a644958cf4/7f6827a646b8/00219802800-e2.jpg?ts=1690959325448""
]",0.564516129032,,,,1.771428571429,
3425076,Señora,"[
  ""https://static.zara.net/assets/public/1a7e/9825/c7d64466bcb7/9639d889efdc/05644453700-e2.jpg?ts=1730407727999"",
  ""https://static.zara.net/assets/public/d8ca/2c0c/abfd475c8dc7/38a7ff1733ba/05644453700-e1.jpg?ts=1730407727918""
]",0.652173913043,1.086956521739,,,1.533333333333,
3425158,Señora,"[
  ""https://static.zara.net/assets/public/77a7/d210/3ff24ae6a722/d6a7ce72eb62/08686452500-e1.jpg?ts=1692951025448"",
  ""https://static.zara.net/assets/public/550e/e26b/53d34b8096f4/47a55eb4a701/08686452500-e2.jpg?ts=1692697651298""
]",0.769230769231,0.815384615385,2.733333333333,,1.300000000000,
3425178,Señora,"[
  ""https://static.zara.net/assets/public/a2d2/e018/7d0f4fdbafb7/3e9e36ddc66b/00264463800-e1.jpg?ts=1730407972992"",
  ""https://static.zara.net/assets/public/7ab7/76ea/15354e429235/9aa94abc14fa/00264463800-e2.jpg?ts=1730407972981""
]",0.650000000000,,,,1.538461538462,
3429123,Señora,"[
  ""https://static.zara.net/assets/public/d208/8cbb/93b54558ad1c/2bbfb01f40d3/00264158600-e1.jpg?ts=1730402677660"",
  ""https://static.zara.net/assets/public/b5b7/d5e5/7e9a4664b257/add12a94e8d3/00264158600-e2.jpg?ts=1730402677256""
]",1.080000000000,0.660000000000,1.666666666667,,0.925925925926,
3442217,Señora,"[
  ""https://static.zara.net/assets/public/c05f/e0dd/d05740529668/7fa7613ddff7/01131800800-e2.jpg?ts=1730406504930"",
  ""https://static.zara.net/assets/public/ff07/e78c/16ad41c7a0f6/ccba35d8b77a/01131800800-e1.jpg?ts=1730406504494""
]",0.717948717949,0.358974358974,3.333333333333,,1.392857142857,
3447726,Señora,"[
  ""https://static.zara.net/assets/public/8b46/73b1/cf064441bdb7/474db6c6571b/00219806818-e2.jpg?ts=1691054773550"",
  ""https://static.zara.net/assets/public/d585/f85b/8d3a4da9829d/da577b55a121/00219806818-e1.jpg?ts=1691054776507""
]",1.619047619048,,,,0.617647058824,
3450320,Señora,"[
  ""https://static.zara.net/assets/public/8018/c5c6/84e84a978f06/7452f04310c8/04331029800-e1.jpg?ts=1692174167160"",
  ""https://static.zara.net/assets/public/2553/690f/27b5496e86be/3a2d9582ab0f/04331029800-e2.jpg?ts=1692174165579""
]",0.681818181818,,,,1.466666666667,
3450634,Señora,"[
  ""https://static.zara.net/assets/public/18a3/59a2/a4e54b248ee6/2c3b7db932f2/02712483738-e2.jpg?ts=1691999713070"",
  ""https://static.zara.net/assets/public/093b/d740/d4e54050bfa0/add7e63ea1d7/02712483738-e1.jpg?ts=1691999709466""
]",0.553846153846,,,,1.805555555556,
3296365,Señora,"[
  ""https://static.zara.net/assets/public/7207/28f0/c9514dca9cdf/5347f2b35ce6/04331001084-e2.jpg?ts=1694602847838"",
  ""https://static.zara.net/assets/public/93e2/dd26/71f44e25abd5/ab5abe810b7b/04331001084-e1.jpg?ts=1694602848945""
]",0.863636363636,0.757575757576,2.571428571429,,1.157894736842,
